source,session,subarea,topology,topology_raw,N,slider,variant,repeat_tag,compression_pct,status,density,num_specimens,relative_path,source_path
experiment,20260422,,Auxetic,Auxetic,1,8,,one_sample,,partial,,1,experiment/20260422/Auxetic/N1_slider8_one_sample/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_1_8 one sample.csv
experiment,20260422,,Auxetic,Auxetic,1,4,,remove2,,partial,,2,experiment/20260422/Auxetic/N1_slider4_remove2/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_1_4 remove 2.csv
experiment,20260422,,Auxetic,Auxetic,2,4,,,,successful,,3,experiment/20260422/Auxetic/N2_slider4/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_2_4.csv
experiment,20260422,,Auxetic,Auxetic,2,8,,,,successful,,3,experiment/20260422/Auxetic/N2_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_2_8.csv
experiment,20260422,,Auxetic,Auxetic,3,4,,,,successful,,3,experiment/20260422/Auxetic/N3_slider4/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_3_4.csv
experiment,20260422,,Auxetic,Auxetic,3,8,,,,successful,,3,experiment/20260422/Auxetic/N3_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_3_8.csv
experiment,20260422,,Auxetic,Auxetic,4,8,,,,successful,,3,experiment/20260422/Auxetic/N4_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_4_8.csv
experiment,20260422,,Auxetic,Auxetic,4,4,,wrong_dir,,flagged,,3,experiment/20260422/Auxetic/N4_slider4_wrong_dir/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_4_4 wrong print direction.csv
experiment,20260422,,Auxetic,Auxetic,5,8,,,,successful,,3,experiment/20260422/Auxetic/N5_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_5_8.csv
experiment,20260422,,Auxetic,Auxetic,5,4,,r1,,successful,,3,experiment/20260422/Auxetic/N5_slider4_r1/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_5_4-1.csv
experiment,20260422,,Auxetic,Auxetic,5,4,,r2,,successful,,3,experiment/20260422/Auxetic/N5_slider4_r2/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Auxetic_5_4-2.csv
experiment,20260422,,BCC,BCC,1,8,,,,successful,,3,experiment/20260422/BCC/N1_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/BCC_1_8.csv
experiment,20260422,,BCC,BCC,2,8,,,,successful,,3,experiment/20260422/BCC/N2_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/BCC_2_8.csv
experiment,20260422,,BCC,BCC,3,8,,,,successful,,3,experiment/20260422/BCC/N3_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/BCC_3_8.csv
experiment,20260422,,BCC,BCC,5,8,,r1,,successful,,3,experiment/20260422/BCC/N5_slider8_r1/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/BCC_5_8-1.csv
experiment,20260422,,BCC,BCC,5,8,,r2,,successful,,3,experiment/20260422/BCC/N5_slider8_r2/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/BCC_5_8-2.csv
experiment,20260422,,Iso_truss,Isotruss,1,8,,,,successful,,3,experiment/20260422/Iso_truss/N1_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Isotruss_1_8.csv
experiment,20260422,,Iso_truss,Isotruss,2,8,,,,successful,,3,experiment/20260422/Iso_truss/N2_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Isotruss_2_8.csv
experiment,20260422,,Iso_truss,Isotruss,3,8,,,,successful,,3,experiment/20260422/Iso_truss/N3_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Isotruss_3_8.csv
experiment,20260422,,Iso_truss,Isotruss,4,8,,,,successful,,3,experiment/20260422/Iso_truss/N4_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Isotruss_4_8.csv
experiment,20260422,,Iso_truss,Isotruss,5,8,,r1,,successful,,3,experiment/20260422/Iso_truss/N5_slider8_r1/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Isotruss_5_8-1.csv
experiment,20260422,,Iso_truss,Isotruss,5,8,,r2,,successful,,3,experiment/20260422/Iso_truss/N5_slider8_r2/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Isotruss_5_8-2.csv
experiment,20260422,,Kelvin,Kelvin,1,4,,,,successful,,3,experiment/20260422/Kelvin/N1_slider4/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_1_4.csv
experiment,20260422,,Kelvin,Kelvin,1,8,,,,successful,,3,experiment/20260422/Kelvin/N1_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_1_8.csv
experiment,20260422,,Kelvin,Kelvin,2,4,,,,successful,,3,experiment/20260422/Kelvin/N2_slider4/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_2_4.csv
experiment,20260422,,Kelvin,Kelvin,2,8,,,,successful,,3,experiment/20260422/Kelvin/N2_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_2_8.csv
experiment,20260422,,Kelvin,Kelvin,3,4,,,,successful,,3,experiment/20260422/Kelvin/N3_slider4/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_3_4.csv
experiment,20260422,,Kelvin,Kelvin,3,8,,,,successful,,3,experiment/20260422/Kelvin/N3_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_3_8.csv
experiment,20260422,,Kelvin,Kelvin,4,4,,,,successful,,3,experiment/20260422/Kelvin/N4_slider4/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_4_4.csv
experiment,20260422,,Kelvin,Kelvin,4,8,,,,successful,,3,experiment/20260422/Kelvin/N4_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_4_8.csv
experiment,20260422,,Kelvin,Kelvin,5,4,,r1,,successful,,3,experiment/20260422/Kelvin/N5_slider4_r1/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_5_4-1.csv
experiment,20260422,,Kelvin,Kelvin,5,8,,r1,,successful,,3,experiment/20260422/Kelvin/N5_slider8_r1/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_5_8-1.csv
experiment,20260422,,Kelvin,Kelvin,5,4,,r2,,successful,,3,experiment/20260422/Kelvin/N5_slider4_r2/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_5_4-2.csv
experiment,20260422,,Kelvin,Kelvin,5,8,,r2,,successful,,3,experiment/20260422/Kelvin/N5_slider8_r2/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Kelvin_5_8-2.csv
experiment,20260422,,Octet_truss,Octettruss,1,8,,,,successful,,3,experiment/20260422/Octet_truss/N1_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Octettruss_1_8.csv
experiment,20260422,,Octet_truss,Octettruss,2,8,,,,successful,,3,experiment/20260422/Octet_truss/N2_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Octettruss_2_8.csv
experiment,20260422,,Octet_truss,Octettruss,3,8,,,,successful,,3,experiment/20260422/Octet_truss/N3_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Octettruss_3_8.csv
experiment,20260422,,Octet_truss,Octettruss,4,8,,,,successful,,3,experiment/20260422/Octet_truss/N4_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Octettruss_4_8.csv
experiment,20260422,,Octet_truss,Octettruss,5,8,,,,successful,,3,experiment/20260422/Octet_truss/N5_slider8/data.csv,/home/haoyu.wang/ARTC_Database_final/generate_script/realexperiment/raw data/Octettruss_5_8.csv
simulation,NewSession2,N2_calibration,AFCC,AFCC,2,8,,,60,successful,0.211945834354,1,simulation/NewSession2/N2_calibration/AFCC/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/AFCC/AFCC_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Auxetic,Auxetic,2,8,,,60,successful,0.21241804993,1,simulation/NewSession2/N2_calibration/Auxetic/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Auxetic/Auxetic_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,BCC,BCC,2,8,,,60,successful,0.178463988608,1,simulation/NewSession2/N2_calibration/BCC/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/BCC/BCC_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,BCCZ,BCCZ,2,8,,,60,successful,0.199889766412,1,simulation/NewSession2/N2_calibration/BCCZ/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/BCCZ/BCCZ_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,CBCC,CBCC,2,8,,,60,successful,0.242738628759,1,simulation/NewSession2/N2_calibration/CBCC/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/CBCC/CBCC_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Cubic,Cubic,2,8,,,60,successful,0.0829354706001,1,simulation/NewSession2/N2_calibration/Cubic/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Cubic/Cubic_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,CubicRosette,CubicRosette,2,8,,,60,successful,0.204754713353,1,simulation/NewSession2/N2_calibration/CubicRosette/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/CubicRosette/CubicRosette_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Cuboctahedron_Z,Cuboctahedron_Z,2,8,,,60,successful,0.397823440506,1,simulation/NewSession2/N2_calibration/Cuboctahedron_Z/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Cuboctahedron_Z/Cuboctahedron_Z_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Diamond,Diamond,2,8,,,60,successful,0.165338111023,1,simulation/NewSession2/N2_calibration/Diamond/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Diamond/Diamond_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,DiamondPlus,DiamondPlus,2,8,,,60,successful,0.234665964195,1,simulation/NewSession2/N2_calibration/DiamondPlus/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/DiamondPlus/DiamondPlus_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,FBCCXYZ,FBCCXYZ,2,8,,,60,successful,0.407908358757,1,simulation/NewSession2/N2_calibration/FBCCXYZ/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/FBCCXYZ/FBCCXYZ_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,FBCCZ,FBCCZ,2,8,,,60,successful,0.267208423347,1,simulation/NewSession2/N2_calibration/FBCCZ/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/FBCCZ/FBCCZ_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,FCC,FCC,2,8,,,60,successful,0.146443652579,1,simulation/NewSession2/N2_calibration/FCC/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/FCC/FCC_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,FCCZ,FCCZ,2,8,,,60,successful,0.165631061665,1,simulation/NewSession2/N2_calibration/FCCZ/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/FCCZ/FCCZ_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,G7,G7,2,8,,,60,successful,0.221313400192,1,simulation/NewSession2/N2_calibration/G7/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/G7/G7_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Iso_truss,Iso_truss,2,8,,,60,successful,0.307013136378,1,simulation/NewSession2/N2_calibration/Iso_truss/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Iso_truss/Iso_truss_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Kelvin,Kelvin,2,8,,,60,successful,0.206646090521,1,simulation/NewSession2/N2_calibration/Kelvin/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Kelvin/Kelvin_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Octahedron,Octahedron,2,8,,,60,successful,0.204754525177,1,simulation/NewSession2/N2_calibration/Octahedron/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Octahedron/Octahedron_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Octet_truss,Octet_truss,2,8,,,60,successful,0.378637733241,1,simulation/NewSession2/N2_calibration/Octet_truss/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Octet_truss/Octet_truss_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Rhombic,Rhombic,2,8,,,60,successful,0.350409878162,1,simulation/NewSession2/N2_calibration/Rhombic/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Rhombic/Rhombic_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Tetrahedron_base,Tetrahedron_base,2,8,,,60,successful,0.327988848181,1,simulation/NewSession2/N2_calibration/Tetrahedron_base/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Tetrahedron_base/Tetrahedron_base_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Truncated_Octoctahedron,Truncated_Octoctahedron,2,8,,,60,successful,0.298662258023,1,simulation/NewSession2/N2_calibration/Truncated_Octoctahedron/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Truncated_Octoctahedron/Truncated_Octoctahedron_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,Truncated_cube,Truncated_cube,2,8,,,60,successful,0.13143861511,1,simulation/NewSession2/N2_calibration/Truncated_cube/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/Truncated_cube/Truncated_cube_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N2_calibration,WeairePhelan,WeairePhelan,2,8,,,60,successful,0.440974620807,1,simulation/NewSession2/N2_calibration/WeairePhelan/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N2_calibration/WeairePhelan/WeairePhelan_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,N345_validation,AFCC,AFCC,3,8,,,60,missing,,1,simulation/NewSession2/N345_validation/AFCC/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/AFCC/AFCC_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,N345_validation,AFCC,AFCC,4,8,,,60,missing,,1,simulation/NewSession2/N345_validation/AFCC/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/AFCC/AFCC_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,N345_validation,AFCC,AFCC,5,8,,,60,missing,,1,simulation/NewSession2/N345_validation/AFCC/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/AFCC/AFCC_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,N345_validation,CBCC,CBCC,3,8,,,60,missing,,1,simulation/NewSession2/N345_validation/CBCC/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/CBCC/CBCC_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,N345_validation,CBCC,CBCC,4,8,,,60,missing,,1,simulation/NewSession2/N345_validation/CBCC/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/CBCC/CBCC_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,N345_validation,CBCC,CBCC,5,8,,,60,missing,,1,simulation/NewSession2/N345_validation/CBCC/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/CBCC/CBCC_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,N345_validation,CubicRosette,CubicRosette,3,8,,,60,missing,,1,simulation/NewSession2/N345_validation/CubicRosette/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/CubicRosette/CubicRosette_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,N345_validation,CubicRosette,CubicRosette,4,8,,,60,missing,,1,simulation/NewSession2/N345_validation/CubicRosette/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/CubicRosette/CubicRosette_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,N345_validation,CubicRosette,CubicRosette,5,8,,,60,missing,,1,simulation/NewSession2/N345_validation/CubicRosette/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/CubicRosette/CubicRosette_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,N345_validation,Diamond,Diamond,3,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Diamond/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Diamond/Diamond_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,N345_validation,Diamond,Diamond,4,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Diamond/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Diamond/Diamond_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,N345_validation,Diamond,Diamond,5,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Diamond/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Diamond/Diamond_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,N345_validation,Truncated_Octoctahedron,Truncated_Octoctahedron,3,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Truncated_Octoctahedron/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Truncated_Octoctahedron/Truncated_Octoctahedron_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,N345_validation,Truncated_Octoctahedron,Truncated_Octoctahedron,4,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Truncated_Octoctahedron/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Truncated_Octoctahedron/Truncated_Octoctahedron_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,N345_validation,Truncated_Octoctahedron,Truncated_Octoctahedron,5,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Truncated_Octoctahedron/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Truncated_Octoctahedron/Truncated_Octoctahedron_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,N345_validation,Truncated_cube,Truncated_cube,3,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Truncated_cube/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Truncated_cube/Truncated_cube_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,N345_validation,Truncated_cube,Truncated_cube,4,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Truncated_cube/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Truncated_cube/Truncated_cube_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,N345_validation,Truncated_cube,Truncated_cube,5,8,,,60,missing,,1,simulation/NewSession2/N345_validation/Truncated_cube/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/N345_validation/Truncated_cube/Truncated_cube_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,original_6,Auxetic,Auxetic,1,8,,,60,successful,0.212028656297,1,simulation/NewSession2/original_6/Auxetic/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Auxetic/Auxetic_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,original_6,Auxetic,Auxetic,2,8,,,60,successful,0.21241804993,1,simulation/NewSession2/original_6/Auxetic/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Auxetic/Auxetic_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,original_6,Auxetic,Auxetic,3,8,,,60,successful,0.212417620929,1,simulation/NewSession2/original_6/Auxetic/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Auxetic/Auxetic_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,original_6,Auxetic,Auxetic,4,8,,,60,successful,0.212417868827,1,simulation/NewSession2/original_6/Auxetic/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Auxetic/Auxetic_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,original_6,Auxetic,Auxetic,5,8,,,60,successful,0.212418887737,1,simulation/NewSession2/original_6/Auxetic/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/Auxetic/Auxetic_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,original_6,BCC,BCC,1,8,,,60,successful,0.178464631379,1,simulation/NewSession2/original_6/BCC/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/BCC/BCC_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,original_6,BCC,BCC,2,8,,,60,successful,0.178463988608,1,simulation/NewSession2/original_6/BCC/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/BCC/BCC_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,original_6,BCC,BCC,3,8,,,60,successful,0.178464057585,1,simulation/NewSession2/original_6/BCC/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/BCC/BCC_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,original_6,BCC,BCC,4,8,,,60,successful,0.178464066746,1,simulation/NewSession2/original_6/BCC/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/BCC/BCC_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,original_6,BCC,BCC,5,8,,,60,successful,0.178464068021,1,simulation/NewSession2/original_6/BCC/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/BCC/BCC_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,original_6,FCC,FCC,1,8,,,60,successful,0.14644263989,1,simulation/NewSession2/original_6/FCC/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCC/FCC_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,original_6,FCC,FCC,2,8,,,60,successful,0.146443652579,1,simulation/NewSession2/original_6/FCC/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCC/FCC_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,original_6,FCC,FCC,3,8,,,60,successful,0.146444064246,1,simulation/NewSession2/original_6/FCC/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCC/FCC_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,original_6,FCC,FCC,4,8,,,60,successful,0.146442841331,1,simulation/NewSession2/original_6/FCC/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCC/FCC_5_0p5_8_StaCompre_4x4x4/feature_data.txt
simulation,NewSession2,original_6,FCC,FCC,5,8,,,60,successful,0.146444551528,1,simulation/NewSession2/original_6/FCC/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCC/FCC_5_0p5_8_StaCompre_5x5x5/feature_data.txt
simulation,NewSession2,original_6,FCCZ,FCCZ,1,8,,,60,successful,0.165630164123,1,simulation/NewSession2/original_6/FCCZ/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCCZ/FCCZ_5_0p5_8_StaCompre_1x1x1/feature_data.txt
simulation,NewSession2,original_6,FCCZ,FCCZ,2,8,,,60,successful,0.165631061665,1,simulation/NewSession2/original_6/FCCZ/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCCZ/FCCZ_5_0p5_8_StaCompre_2x2x2/feature_data.txt
simulation,NewSession2,original_6,FCCZ,FCCZ,3,8,,,60,successful,0.165631794691,1,simulation/NewSession2/original_6/FCCZ/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCCZ/FCCZ_5_0p5_8_StaCompre_3x3x3/feature_data.txt
simulation,NewSession2,original_6,FCCZ,FCCZ,4,8,,,60,successful,0.165631669262,1,simulation/NewSession2/original_6/FCCZ/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession2/FCCZ/FCCZ_5_0p5_8_StaCompre_4x4x4/feature_data.txt
